t,x,y,yaw,v_cmd,w_cmd,delta_v,delta_w
26.99370312690735,2.2511293594067507,-3.9981311591338327,-0.37980301450332005,0.01002974441104267,-0.00498516700862206,-0.013836388229446958,0.004837983971557103
27.197176933288574,2.251827702956062,-4.001918221632305,-0.38145338130290163,-0.009053746955622277,-0.0016844334165186936,-0.01908349136666495,0.0033007335921033665
27.397183179855347,2.2473296684549253,-4.003343354034821,-0.3801813727029298,-0.022259341397028815,-0.004228450611021062,-0.013205594441406537,-0.002544017194502368
27.60222601890564,2.243840401196069,-4.00210126066669,-0.3790650956242335,-0.02012563151574844,-0.006461004763638645,0.002133709881280376,-0.002232554152617583
27.802608728408813,2.2372150438472986,-3.999954553771352,-0.38080485996031,-0.017190665293990968,-0.002981476098927738,0.0029349662217574707,0.003479528664710907
28.00472116470337,2.238090463008128,-3.9992784730008566,-0.3808750821115564,-0.012518333246398328,-0.0028410317967353382,0.004672332047592639,0.00014044430219239956
28.204195737838745,2.234553357722588,-3.9981224301588116,-0.38130560923231166,-0.010898853962333718,-0.001979977557066581,0.0016194792840646104,0.000861054239668757
28.40204668045044,2.22704577374278,-3.997979005361528,-0.38210746611138835,-0.019642453925756025,-0.00037626380234301315,-0.008743599963422307,0.001603713754723568
28.603193283081055,2.2272662370235,-3.9986836863692097,-0.3823189875547863,-0.023078893067974025,4.677908354810967e-05,-0.0034364391422180007,0.0004230428858911228
28.800468921661377,2.2280838441325064,-4.0001864199039945,-0.3814635541198009,-0.02996743248543168,-0.0016640877827636125,-0.006888539417457654,-0.0017108668663117221
29.002926349639893,2.2332666255938114,-4.001041239259993,-0.380669621964934,-0.02791634800233053,-0.003251952089101451,0.002051084483101151,-0.0015878643063378384
29.202263355255127,2.236540935200872,-4.001225885425615,-0.3810157440433444,-0.024746705334775063,-0.002559707933761146,0.003169642667555466,0.0006922441553403047
29.40387487411499,2.2296528617316262,-4.001377896548012,-0.3828270150761958,-0.034264076057835886,0.0010628341241940564,-0.009517370723060824,0.0036225420579552026
29.603774547576904,2.2232813323384932,-4.001281511471862,-0.3850114547439067,-0.04181817236260954,0.0054317134502717135,-0.007554096304773654,0.004368879326077657
29.80810785293579,2.2225377203161742,-4.001510615321077,-0.385948800920405,-0.043967051439863264,0.007306405799258453,-0.0021488790772537236,0.0018746923489867395
30.011874675750732,2.223523688392425,-4.000808701214036,-0.3860130833690739,-0.039018629818371675,0.007434970696321486,0.004948421621491589,0.00012856489706303265
30.209783792495728,2.221753432075133,-4.0018073225720245,-0.3844087848953188,-0.04652383705846168,0.004226373755673807,-0.007505207240090003,-0.003208596940647679
30.408209085464478,2.2161254171312126,-4.003602018475874,-0.38227829188245316,-0.06310777435793304,-3.461226094403358e-05,-0.016583937299471357,-0.00426098601661784
30.606544494628906,2.2118143999202946,-4.003765516935192,-0.3819982287401225,-0.06942480585734476,-0.0005947385444076136,-0.006317031499411721,-0.0005601262834635801
30.809902667999268,2.210749056532411,-4.0039445820273585,-0.3822863705213932,-0.07171696366195271,-1.8454983098603606e-05,-0.0022921578046079527,0.00057628356130901
31.007761478424072,2.208497803601375,-4.004382633435612,-0.3823422435356734,-0.07687522066573232,9.329104522293186e-05,-0.005158257003779615,0.00011174602832153546
31.210956811904907,2.2030933668533423,-4.003883607828118,-0.3819177375669455,-0.08108268850951643,-0.0007557208904171997,-0.0042074678437841045,-0.0008490119356401316
31.410576820373535,2.2025747645740172,-4.003192589879743,-0.38144555271320363,-0.0780955407260398,-0.0017000905958812762,0.0029871477834766264,-0.0009443697054640765
